Conf,Rayon Giration,Distance,ecart-type Distance,RMSD,ecart-type RMSD,Ratio Giration,Correlation,p-value Correlation
REF,17.447989,0,,,,,,
1961,17.987618,11.781683,3.155727,1.456581,0.829868,1.030928,0.391038,0.000151
1962,17.918061,11.755846,3.139159,1.431313,0.791019,1.026941,0.386552,0.000183
1963,17.724846,11.773233,3.04204,1.473112,0.836655,1.015868,0.404789,8.3e-05
1964,17.704879,11.74384,3.149462,1.479802,0.872693,1.014723,0.450249,1e-05
1965,17.887389,11.75824,3.193946,1.435886,0.892304,1.025183,0.423926,3.5e-05
1966,18.04195,11.794974,3.146507,1.384822,0.881743,1.034042,0.441564,1.5e-05
1967,17.934649,11.695293,3.184076,1.465153,0.81618,1.027892,0.462513,5e-06
1968,18.274437,11.802668,3.173477,1.482,0.922943,1.047366,0.483738,2e-06
1969,17.946068,11.813062,3.137333,1.374262,0.846205,1.028547,0.3283,0.001684
1970,17.478426,11.710345,3.114997,1.386378,0.820251,1.001744,0.305252,0.003628
1971,17.895431,11.707234,3.145723,1.418514,0.828219,1.025644,0.4001,0.000102
1972,17.981002,11.710431,3.10044,1.46866,0.787303,1.030549,0.38879,0.000166
1973,18.06951,11.701833,3.074544,1.428755,0.790888,1.035621,0.304368,0.003732
1974,18.289305,11.69553,3.135778,1.331708,0.838642,1.048219,0.397821,0.000113
1975,17.770141,11.704617,3.037595,1.462252,0.812001,1.018464,0.320284,0.002214
1976,17.65575,11.699981,3.136628,1.385253,0.751841,1.011907,0.413919,5.5e-05
1977,18.331384,11.784842,3.177877,1.461929,0.816943,1.05063,0.406645,7.7e-05
1978,18.382873,11.821489,3.21619,1.41951,0.914722,1.053581,0.541802,0.0
1979,17.930798,11.798325,3.229758,1.408382,0.831517,1.027671,0.436658,1.9e-05
1980,18.02984,11.748063,3.194587,1.585496,0.939578,1.033348,0.480195,2e-06
1981,17.798048,11.76282,3.19829,1.472903,0.866058,1.020063,0.421347,3.9e-05
1982,18.137682,11.762211,3.141051,1.482944,0.802788,1.039528,0.445807,1.2e-05
1983,18.757436,11.778497,3.214604,1.549233,0.950581,1.075049,0.529624,0.0
1984,18.090258,11.78508,3.150516,1.562965,0.899937,1.03681,0.531523,0.0
1985,18.107005,11.819382,3.202591,1.37279,0.859862,1.03777,0.462567,5e-06
1986,18.431021,11.850759,3.227365,1.550519,0.877552,1.056341,0.54055,0.0
1987,17.905049,11.73934,3.159598,1.431927,0.873277,1.026196,0.468206,4e-06
1988,18.095329,11.722313,3.207639,1.362498,0.857819,1.037101,0.453275,8e-06
1989,18.473515,11.733984,3.197729,1.48621,0.803644,1.058776,0.503457,0.0
1990,18.560871,11.762892,3.221522,1.496295,0.959002,1.063783,0.474454,3e-06
1991,18.419995,11.784341,3.136759,1.615441,0.855602,1.055709,0.413047,5.8e-05
1992,18.567983,11.793449,3.213435,1.526294,0.901429,1.06419,0.448963,1e-05
1993,17.709337,11.799471,3.119341,1.329182,0.833408,1.014979,0.393261,0.000138
1994,18.001032,11.716853,3.137648,1.467135,0.829626,1.031697,0.47553,2e-06
1995,18.218983,11.763411,3.157579,1.52585,0.82241,1.044188,0.417728,4.6e-05
1996,18.160103,11.835422,3.182895,1.470875,0.87669,1.040814,0.459735,6e-06
1997,18.248949,11.714741,3.15103,1.495129,0.847799,1.045906,0.416004,5e-05
1998,18.029992,11.760276,3.181415,1.412055,0.766119,1.033356,0.382185,0.000219
1999,18.048905,11.854724,3.228988,1.55743,0.86831,1.03444,0.430488,2.5e-05
2000,18.424602,11.76291,3.247522,1.500022,0.919151,1.055973,0.43065,2.5e-05
